Id,Type,Instance,Charge,Stage,User,Group,Account,Organization,Class,QualityOfService,Machine,Nodes,Processors,CPUTime,Memory,Disk,Duration,StartTime,EndTime,Description,NodeID
2890043,Job,28600683,0,Charge,jonjen,ht2_leukngs,ht2_leukngs,,batch,,pbs,1,40,380400,,,9510,2021-01-02 15:57:31,2021-01-02 18:36:01,,{g-05-c0325}
2890041,Job,28604129,0,Charge,jonjen,ht2_leukngs,ht2_leukngs,,batch,,pbs,1,40,131440,,,3286,2021-01-02 17:37:25,2021-01-02 18:32:11,,{g-09-c0567}
2890067,Job,28605134,0,Charge,hanmar,cge,cge,,batch,,pbs,1,40,233,,,99,2021-01-02 19:03:17,2021-01-02 19:04:56,,{g-01-c0027}
2890059,Job,28605108,0,Charge,cryosparc,cryosparc,cpr_mx,,batch,,pbs,1,40,12560,,,314,2021-01-02 18:56:20,2021-01-02 19:01:34,,{g-11-g0017}
2890028,Job,28605039,0,Charge,pmun,cge,cge,,batch,,pbs,1,80,788,,,237,2021-01-02 18:24:28,2021-01-02 18:28:25,,{g-01-c0016}
2890057,Job,28605114,0,Charge,hanmar,cge,cge,,batch,,pbs,1,40,2640,,,66,2021-01-02 18:58:03,2021-01-02 18:59:09,,{g-01-c0027}
2890038,Job,28605074,0,Charge,pmun,cge,cge,,batch,,pbs,1,80,1165,,,169,2021-01-02 18:26:45,2021-01-02 18:29:34,,{g-01-c0016}
2890049,Job,28605094,0,Charge,cryosparc,cryosparc,cpr_mx,,batch,,pbs,1,40,22520,,,563,2021-01-02 18:40:24,2021-01-02 18:49:47,,{g-11-g0017}
2890054,Job,28605107,0,Charge,hanmar,cge,cge,,batch,,pbs,1,40,720,,,36,2021-01-02 18:56:20,2021-01-02 18:56:56,,{g-01-c0027}
2890047,Job,28603960,0,Charge,jonjen,ht2_leukngs,ht2_leukngs,,batch,,pbs,1,40,158680,,,3967,2021-01-02 17:34:17,2021-01-02 18:40:24,,{g-09-c0570}
2890113,Job,28605121,0,Charge,hanmar,cge,cge,,batch,,pbs,1,40,5065,,,1559,2021-01-02 19:02:44,2021-01-02 19:28:43,,{g-01-c0027}
2890084,Job,28605131,0,Charge,hanmar,cge,cge,,batch,,pbs,1,40,846,,,400,2021-01-02 19:03:17,2021-01-02 19:09:57,,{g-01-c0027}
2890077,Job,28605132,0,Charge,hanmar,cge,cge,,batch,,pbs,1,40,698,,,333,2021-01-02 19:03:17,2021-01-02 19:08:50,,{g-01-c0027}
2890100,Job,28605194[0],0,Charge,hanmar,cge,cge,,batch,,pbs,1,40,4000,,,100,2021-01-02 19:09:57,2021-01-02 19:11:37,,{g-01-c0019}
2890103,Job,28605176,0,Charge,hanmar,cge,cge,,batch,,pbs,1,40,1100,,,405,2021-01-02 19:06:02,2021-01-02 19:12:47,,{g-01-c0025}
2890109,Job,28605088,0,Charge,jonjen,ht2_leukngs,ht2_leukngs,,batch,,pbs,1,40,147400,,,3685,2021-01-02 18:25:36,2021-01-02 19:27:01,,{g-10-c0687}
2890107,Job,28605062,0,Charge,jonjen,ht2_leukngs,ht2_leukngs,,batch,,pbs,1,80,292960,,,3662,2021-01-02 18:21:00,2021-01-02 19:22:02,,{g-04-c0311}
2890096,Job,28605156,0,Charge,hanmar,cge,cge,,batch,,pbs,1,40,1234,,,434,2021-01-02 19:04:23,2021-01-02 19:11:37,,{g-01-c0025}
2890111,Job,28605020,0,Charge,jonjen,ht2_leukngs,ht2_leukngs,,batch,,pbs,1,40,167840,,,4196,2021-01-02 18:17:38,2021-01-02 19:27:34,,{g-05-c0327}
2890095,Job,28605197,0,Charge,hanmar,cge,cge,,batch,,pbs,1,40,191,,,67,2021-01-02 19:09:57,2021-01-02 19:11:04,,{g-01-c0027}
2890092,Job,28605187[0],0,Charge,hanmar,cge,cge,,batch,,pbs,1,40,8000,,,200,2021-01-02 19:07:11,2021-01-02 19:10:31,,{g-01-c0023}
2890098,Job,28605174,0,Charge,hanmar,cge,cge,,batch,,pbs,1,40,894,,,368,2021-01-02 19:05:29,2021-01-02 19:11:37,,{g-01-c0025}
2890117,Job,28605124,0,Charge,hanmar,cge,cge,,batch,,pbs,1,40,5329,,,1625,2021-01-02 19:02:44,2021-01-02 19:29:49,,{g-01-c0027}
2890087,Job,28605151,0,Charge,hanmar,cge,cge,,batch,,pbs,1,40,962,,,334,2021-01-02 19:04:23,2021-01-02 19:09:57,,{g-01-c0025}
2890073,Job,28605118,0,Charge,hanmar,cge,cge,,batch,,pbs,1,40,68,,,36,2021-01-02 19:06:35,2021-01-02 19:07:11,,{g-01-c0027}
2890074,Job,28605184,0,Charge,hanmar,cge,cge,,batch,,pbs,1,40,68,,,36,2021-01-02 19:06:35,2021-01-02 19:07:11,,{g-01-c0027}
2890101,Job,28604688,0,Charge,jonjen,ht2_leukngs,ht2_leukngs,,batch,,pbs,1,40,177000,,,4425,2021-01-02 17:58:29,2021-01-02 19:12:14,,{g-10-c0676}
2890078,Job,28605154,0,Charge,hanmar,cge,cge,,batch,,pbs,1,40,805,,,267,2021-01-02 19:04:23,2021-01-02 19:08:50,,{g-01-c0025}
2890108,Job,28605153,0,Charge,hanmar,cge,cge,,batch,,pbs,1,40,6195,,,1325,2021-01-02 19:04:23,2021-01-02 19:26:28,,{g-01-c0025}
2890080,Job,28605136,0,Charge,hanmar,cge,cge,,batch,,pbs,1,40,75,,,34,2021-01-02 19:08:50,2021-01-02 19:09:24,,{g-01-c0027}
2890102,Job,28605183,0,Charge,hanmar,cge,cge,,batch,,pbs,1,40,877,,,339,2021-01-02 19:06:35,2021-01-02 19:12:14,,{g-01-c0025}
2890079,Job,28605191,0,Charge,hanmar,cge,cge,,batch,,pbs,1,40,69,,,33,2021-01-02 19:08:17,2021-01-02 19:08:50,,{g-01-c0027}
2890093,Job,28605137,0,Charge,hanmar,cge,cge,,batch,,pbs,1,40,1037,,,467,2021-01-02 19:03:17,2021-01-02 19:11:04,,{g-01-c0027}
2890089,Job,28605193,0,Charge,hanmar,cge,cge,,batch,,pbs,1,40,73,,,33,2021-01-02 19:09:24,2021-01-02 19:09:57,,{g-01-c0027}
2890105,Job,28604860,0,Charge,jonjen,ht2_leukngs,ht2_leukngs,,batch,,pbs,1,40,163520,,,4088,2021-01-02 18:07:50,2021-01-02 19:15:58,,{g-10-c0688}
2890075,Job,28605122,0,Charge,hanmar,cge,cge,,batch,,pbs,1,40,817,,,333,2021-01-02 19:02:44,2021-01-02 19:08:17,,{g-01-c0027}
2890090,Job,28605142,0,Charge,hanmar,cge,cge,,batch,,pbs,1,40,835,,,401,2021-01-02 19:03:50,2021-01-02 19:10:31,,{g-01-c0027}
2890072,Job,28605172,0,Charge,hanmar,cge,cge,,batch,,pbs,1,40,62,,,33,2021-01-02 19:06:02,2021-01-02 19:06:35,,{g-01-c0027}
2890116,Job,28605095,0,Charge,jonjen,ht2_leukngs,ht2_leukngs,,batch,,pbs,1,40,117280,,,2932,2021-01-02 18:40:57,2021-01-02 19:29:49,,{g-09-c0570}
2890082,Job,28604222,0,Charge,jonjen,ht2_leukngs,ht2_leukngs,,batch,,pbs,1,40,214600,,,5365,2021-01-02 17:40:32,2021-01-02 19:09:57,,{g-07-c0404}
2890091,Job,28605147,0,Charge,hanmar,cge,cge,,batch,,pbs,1,40,835,,,401,2021-01-02 19:03:50,2021-01-02 19:10:31,,{g-01-c0027}
2890085,Job,28605141,0,Charge,hanmar,cge,cge,,batch,,pbs,1,40,73,,,33,2021-01-02 19:09:24,2021-01-02 19:09:57,,{g-01-c0027}
2890094,Job,28605159,0,Charge,hanmar,cge,cge,,batch,,pbs,1,40,920,,,368,2021-01-02 19:04:56,2021-01-02 19:11:04,,{g-01-c0025}
2890086,Job,28605143,0,Charge,hanmar,cge,cge,,batch,,pbs,1,40,745,,,367,2021-01-02 19:03:50,2021-01-02 19:09:57,,{g-01-c0027}
2890076,Job,28605126,0,Charge,hanmar,cge,cge,,batch,,pbs,1,40,886,,,366,2021-01-02 19:02:44,2021-01-02 19:08:50,,{g-01-c0027}
2890104,Job,28605149,0,Charge,hanmar,cge,cge,,batch,,pbs,1,40,1693,,,537,2021-01-02 19:04:23,2021-01-02 19:13:20,,{g-01-c0025}
2890097,Job,28605168,0,Charge,hanmar,cge,cge,,batch,,pbs,1,40,894,,,368,2021-01-02 19:05:29,2021-01-02 19:11:37,,{g-01-c0025}
2890083,Job,28605120,0,Charge,cryosparc,cryosparc,cpr_mx,,batch,,pbs,1,40,17320,,,433,2021-01-02 19:02:44,2021-01-02 19:09:57,,{g-11-g0017}
2890099,Job,28605180,0,Charge,hanmar,cge,cge,,batch,,pbs,1,40,806,,,335,2021-01-02 19:06:02,2021-01-02 19:11:37,,{g-01-c0025}
2890110,Job,28605155,0,Charge,hanmar,cge,cge,,batch,,pbs,1,40,110,,,33,2021-01-02 19:26:28,2021-01-02 19:27:01,,{g-01-c0027}
2890071,Job,28605117,0,Charge,hanmar,cge,cge,,batch,,pbs,1,40,1931,,,264,2021-01-02 19:02:11,2021-01-02 19:06:35,,{g-01-c0027}
2890115,Job,28605123,0,Charge,hanmar,cge,cge,,batch,,pbs,1,40,1320,,,33,2021-01-02 19:28:43,2021-01-02 19:29:16,,{g-01-c0022}
2890081,Job,28605192,0,Charge,hanmar,cge,cge,,batch,,pbs,1,40,75,,,34,2021-01-02 19:08:50,2021-01-02 19:09:24,,{g-01-c0027}
2890088,Job,28605152,0,Charge,hanmar,cge,cge,,batch,,pbs,1,40,962,,,334,2021-01-02 19:04:23,2021-01-02 19:09:57,,{g-01-c0025}
2890118,Job,28605166,0,Charge,hanmar,cge,cge,,batch,,pbs,1,40,7195,,,1460,2021-01-02 19:05:29,2021-01-02 19:29:49,,{g-01-c0025}
2890114,Job,28603933,0,Charge,cryosparc,cryosparc,cpr_mx,,batch,,pbs,1,40,277480,,,6937,2021-01-02 17:33:39,2021-01-02 19:29:16,,{g-11-g0020}
2890106,Job,28604338,0,Charge,jonjen,ht2_leukngs,ht2_leukngs,,batch,,pbs,1,40,222680,,,5567,2021-01-02 17:43:44,2021-01-02 19:16:31,,{g-05-c0328}
2890112,Job,28605089,0,Charge,jonjen,ht2_leukngs,ht2_leukngs,,batch,,pbs,1,40,143400,,,3585,2021-01-02 18:28:58,2021-01-02 19:28:43,,{g-01-c0022}
2890155,Job,28605135,0,Charge,hanmar,cge,cge,,batch,,pbs,1,40,13040,,,2341,2021-01-02 19:03:17,2021-01-02 19:42:18,,{g-01-c0027}
2890164,Job,28605090,0,Charge,jonjen,ht2_leukngs,ht2_leukngs,,batch,,pbs,1,40,177120,,,4428,2021-01-02 18:31:39,2021-01-02 19:45:27,,{g-05-c0329}
2890131,Job,28605140,0,Charge,hanmar,cge,cge,,batch,,pbs,1,40,6836,,,1908,2021-01-02 19:03:50,2021-01-02 19:35:38,,{g-01-c0027}
2890153,Job,28605228,0,Charge,hanmar,cge,cge,,batch,,pbs,1,40,120,,,33,2021-01-02 19:41:12,2021-01-02 19:41:45,,{g-01-c0022}
2890152,Job,28605213,0,Charge,hanmar,cge,cge,,batch,,pbs,1,40,120,,,33,2021-01-02 19:41:12,2021-01-02 19:41:45,,{g-01-c0022}
2890166,Job,28605239,0,Charge,hanmar,cge,cge,,batch,,pbs,1,40,135,,,54,2021-01-02 19:44:33,2021-01-02 19:45:27,,{g-01-c0022}
2890132,Job,28605146,0,Charge,hanmar,cge,cge,,batch,,pbs,1,40,6836,,,1908,2021-01-02 19:03:50,2021-01-02 19:35:38,,{g-01-c0027}
2890142,Job,28605178,0,Charge,hanmar,cge,cge,,batch,,pbs,1,40,440,,,33,2021-01-02 19:36:44,2021-01-02 19:37:17,,{g-01-c0022}
2890123,Job,28605139,0,Charge,hanmar,cge,cge,,batch,,pbs,1,40,5693,,,1706,2021-01-02 19:03:50,2021-01-02 19:32:16,,{g-01-c0027}
2890141,Job,28605130,0,Charge,hanmar,cge,cge,,batch,,pbs,1,40,7927,,,2040,2021-01-02 19:03:17,2021-01-02 19:37:17,,{g-01-c0027}
2890121,Job,28605165,0,Charge,hanmar,cge,cge,,batch,,pbs,1,40,8227,,,1607,2021-01-02 19:04:56,2021-01-02 19:31:43,,{g-01-c0025}
2890136,Job,28605161,0,Charge,hanmar,cge,cge,,batch,,pbs,1,40,11347,,,1908,2021-01-02 19:04:56,2021-01-02 19:36:44,,{g-01-c0025}
2890158,Job,28605234,0,Charge,hanmar,cge,cge,,batch,,pbs,1,40,120,,,33,2021-01-02 19:42:18,2021-01-02 19:42:51,,{g-01-c0022}
2890144,Job,28605182,0,Charge,hanmar,cge,cge,,batch,,pbs,1,40,440,,,33,2021-01-02 19:36:44,2021-01-02 19:37:17,,{g-01-c0022}
2890128,Job,28605129,0,Charge,hanmar,cge,cge,,batch,,pbs,1,40,1320,,,33,2021-01-02 19:33:59,2021-01-02 19:34:32,,{g-01-c0022}
2890161,Job,28605238,0,Charge,hanmar,cge,cge,,batch,,pbs,1,40,200,,,69,2021-01-02 19:43:24,2021-01-02 19:44:33,,{g-01-c0022}
2890157,Job,28605138,0,Charge,hanmar,cge,cge,,batch,,pbs,1,40,120,,,33,2021-01-02 19:42:18,2021-01-02 19:42:51,,{g-01-c0022}
2890156,Job,28605230,0,Charge,hanmar,cge,cge,,batch,,pbs,1,40,132,,,33,2021-01-02 19:41:45,2021-01-02 19:42:18,,{g-01-c0022}
2890125,Job,28605157,0,Charge,hanmar,cge,cge,,batch,,pbs,1,40,1320,,,33,2021-01-02 19:32:16,2021-01-02 19:32:49,,{g-01-c0022}
2890133,Job,28605160,0,Charge,hanmar,cge,cge,,batch,,pbs,1,40,10907,,,1875,2021-01-02 19:04:56,2021-01-02 19:36:11,,{g-01-c0025}
2890143,Job,28605179,0,Charge,hanmar,cge,cge,,batch,,pbs,1,40,440,,,33,2021-01-02 19:36:44,2021-01-02 19:37:17,,{g-01-c0022}
2890147,Job,28605162,0,Charge,hanmar,cge,cge,,batch,,pbs,1,40,660,,,33,2021-01-02 19:39:33,2021-01-02 19:40:06,,{g-01-c0022}
2890159,Job,28605235,0,Charge,hanmar,cge,cge,,batch,,pbs,1,40,120,,,33,2021-01-02 19:42:51,2021-01-02 19:43:24,,{g-01-c0022}
2890160,Job,28605236,0,Charge,hanmar,cge,cge,,batch,,pbs,1,40,110,,,33,2021-01-02 19:43:24,2021-01-02 19:43:57,,{g-01-c0022}
2890124,Job,28605177,0,Charge,hanmar,cge,cge,,batch,,pbs,1,40,1320,,,33,2021-01-02 19:31:43,2021-01-02 19:32:16,,{g-01-c0022}
2890130,Job,28605171,0,Charge,hanmar,cge,cge,,batch,,pbs,1,40,1320,,,33,2021-01-02 19:34:32,2021-01-02 19:35:05,,{g-01-c0022}
2890135,Job,28605185,0,Charge,hanmar,cge,cge,,batch,,pbs,1,40,660,,,33,2021-01-02 19:35:38,2021-01-02 19:36:11,,{g-01-c0022}
2890148,Job,28605099,0,Charge,cryosparc,cryosparc,cpr_mx,,batch,,pbs,1,40,131040,,,3276,2021-01-02 18:46:03,2021-01-02 19:40:39,,{g-11-g0009}
2890151,Job,28605215,0,Charge,hanmar,cge,cge,,batch,,pbs,1,40,132,,,33,2021-01-02 19:40:39,2021-01-02 19:41:12,,{g-01-c0022}
2890146,Job,28605145,0,Charge,hanmar,cge,cge,,batch,,pbs,1,40,9639,,,2143,2021-01-02 19:03:50,2021-01-02 19:39:33,,{g-01-c0027}
2890138,Job,28605169,0,Charge,hanmar,cge,cge,,batch,,pbs,1,40,1320,,,33,2021-01-02 19:36:11,2021-01-02 19:36:44,,{g-01-c0022}
2890134,Job,28605175,0,Charge,hanmar,cge,cge,,batch,,pbs,1,40,660,,,33,2021-01-02 19:35:38,2021-01-02 19:36:11,,{g-01-c0022}
2890129,Job,28605158,0,Charge,hanmar,cge,cge,,batch,,pbs,1,40,6264,,,1776,2021-01-02 19:04:56,2021-01-02 19:34:32,,{g-01-c0027}
2890150,Job,28605212,0,Charge,hanmar,cge,cge,,batch,,pbs,1,40,1056,,,99,2021-01-02 19:39:33,2021-01-02 19:41:12,,{g-01-c0022}
2890119,Job,28605167,0,Charge,hanmar,cge,cge,,batch,,pbs,1,40,960,,,48,2021-01-02 19:29:49,2021-01-02 19:30:37,,{g-01-c0022}
2890140,Job,28603610,0,Charge,jonjen,ht2_leukngs,ht2_leukngs,,batch,,pbs,1,40,309720,,,7743,2021-01-02 17:28:14,2021-01-02 19:37:17,,{g-10-c0674}
2890163,Job,28605244,0,Charge,hanmar,cge,cge,,batch,,pbs,1,40,90,,,36,2021-01-02 19:43:57,2021-01-02 19:44:33,,{g-01-c0022}
2890154,Job,28605229,0,Charge,hanmar,cge,cge,,batch,,pbs,1,40,120,,,33,2021-01-02 19:41:12,2021-01-02 19:41:45,,{g-01-c0022}
2890149,Job,28605214,0,Charge,hanmar,cge,cge,,batch,,pbs,1,40,264,,,33,2021-01-02 19:40:06,2021-01-02 19:40:39,,{g-01-c0022}
2890120,Job,28605181,0,Charge,hanmar,cge,cge,,batch,,pbs,1,40,960,,,48,2021-01-02 19:29:49,2021-01-02 19:30:37,,{g-01-c0022}
2890162,Job,28605240,0,Charge,hanmar,cge,cge,,batch,,pbs,1,40,90,,,36,2021-01-02 19:43:57,2021-01-02 19:44:33,,{g-01-c0022}
2890126,Job,28605125,0,Charge,hanmar,cge,cge,,batch,,pbs,1,40,6497,,,1875,2021-01-02 19:02:44,2021-01-02 19:33:59,,{g-01-c0027}
2890127,Job,28601436,0,Charge,jonjen,ht2_leukngs,ht2_leukngs,,batch,,pbs,1,40,426480,,,10662,2021-01-02 16:36:50,2021-01-02 19:34:32,,{g-07-c0407}
2890137,Job,28605164,0,Charge,hanmar,cge,cge,,batch,,pbs,1,40,11347,,,1908,2021-01-02 19:04:56,2021-01-02 19:36:44,,{g-01-c0025}
2890165,Job,28605237,0,Charge,hanmar,cge,cge,,batch,,pbs,1,40,455,,,156,2021-01-02 19:42:51,2021-01-02 19:45:27,,{g-01-c0022}
2890122,Job,28604735,0,Charge,jonjen,ht2_leukngs,ht2_leukngs,,batch,,pbs,1,40,216960,,,5424,2021-01-02 18:01:52,2021-01-02 19:32:16,,{g-09-c0565}
2890145,Job,28605133,0,Charge,hanmar,cge,cge,,batch,,pbs,1,40,1360,,,34,2021-01-02 19:37:17,2021-01-02 19:37:51,,{g-01-c0022}
2890139,Job,28605173,0,Charge,hanmar,cge,cge,,batch,,pbs,1,40,11227,,,1875,2021-01-02 19:05:29,2021-01-02 19:36:44,,{g-01-c0025}
2890209,Job,28605297,0,Charge,hanmar,cge,cge,,batch,,pbs,1,40,94,,,33,2021-01-02 19:54:19,2021-01-02 19:54:52,,{g-01-c0022}
2890210,Job,28605308,0,Charge,hanmar,cge,cge,,batch,,pbs,1,40,73,,,33,2021-01-02 19:56:34,2021-01-02 19:57:07,,{g-01-c0022}
2890171,Job,28605241,0,Charge,hanmar,cge,cge,,batch,,pbs,1,40,329,,,124,2021-01-02 19:43:57,2021-01-02 19:46:01,,{g-01-c0022}
2890188,Job,28605186,0,Charge,hanmar,cge,cge,,batch,,pbs,1,40,70,,,37,2021-01-02 19:49:18,2021-01-02 19:49:55,,{g-01-c0022}
2890184,Job,28605271,0,Charge,hanmar,cge,cge,,batch,,pbs,1,40,60,,,33,2021-01-02 19:48:45,2021-01-02 19:49:18,,{g-01-c0022}
2890197,Job,28605262,0,Charge,hanmar,cge,cge,,batch,,pbs,1,40,468,,,203,2021-01-02 19:48:12,2021-01-02 19:51:35,,{g-01-c0022}
2890186,Job,28605275,0,Charge,hanmar,cge,cge,,batch,,pbs,1,40,264,,,33,2021-01-02 19:48:45,2021-01-02 19:49:18,,{g-01-c0027}
2890187,Job,28605276,0,Charge,hanmar,cge,cge,,batch,,pbs,1,40,264,,,33,2021-01-02 19:48:45,2021-01-02 19:49:18,,{g-01-c0027}
2890193,Job,28605281,0,Charge,hanmar,cge,cge,,batch,,pbs,1,40,70,,,37,2021-01-02 19:49:18,2021-01-02 19:49:55,,{g-01-c0022}
2890179,Job,28605148,0,Charge,hanmar,cge,cge,,batch,,pbs,1,40,28419,,,2695,2021-01-02 19:03:50,2021-01-02 19:48:45,,{g-01-c0027}
2890178,Job,28605255,0,Charge,hanmar,cge,cge,,batch,,pbs,1,40,346,,,98,2021-01-02 19:46:34,2021-01-02 19:48:12,,{g-01-c0022}
2890214,Job,28605317,0,Charge,hanmar,cge,cge,,batch,,pbs,1,40,348,,,99,2021-01-02 19:57:07,2021-01-02 19:58:46,,{g-01-c0027}
2890212,Job,28605315,0,Charge,hanmar,cge,cge,,batch,,pbs,1,40,165,,,33,2021-01-02 19:57:07,2021-01-02 19:57:40,,{g-01-c0027}
2890206,Job,28605296,0,Charge,hanmar,cge,cge,,batch,,pbs,1,40,110,,,33,2021-01-02 19:53:46,2021-01-02 19:54:19,,{g-01-c0022}
2890196,Job,28605290,0,Charge,hanmar,cge,cge,,batch,,pbs,1,40,85,,,34,2021-01-02 19:49:55,2021-01-02 19:50:29,,{g-01-c0022}
2890213,Job,28605306,0,Charge,hanmar,cge,cge,,batch,,pbs,1,40,288,,,132,2021-01-02 19:56:34,2021-01-02 19:58:46,,{g-01-c0022}
2890192,Job,28605278,0,Charge,hanmar,cge,cge,,batch,,pbs,1,40,70,,,37,2021-01-02 19:49:18,2021-01-02 19:49:55,,{g-01-c0022}
2890195,Job,28605105,0,Charge,jonjen,ht2_leukngs,ht2_leukngs,,batch,,pbs,1,40,131280,,,3282,2021-01-02 18:55:47,2021-01-02 19:50:29,,{g-10-c0685}
2890175,Job,28605248,0,Charge,hanmar,cge,cge,,batch,,pbs,1,40,349,,,121,2021-01-02 19:44:33,2021-01-02 19:46:34,,{g-01-c0022}
2890208,Job,28605291[1],0,Charge,hanmar,cge,cge,,batch,,pbs,1,40,10520,,,263,2021-01-02 19:50:29,2021-01-02 19:54:52,,{g-01-c0003}
2890170,Job,28605200,0,Charge,cryosparc,cryosparc,cpr_mx,,batch,,pbs,1,40,79760,,,1994,2021-01-02 19:12:47,2021-01-02 19:46:01,,{g-11-g0017}
2890182,Job,28605258,0,Charge,hanmar,cge,cge,,batch,,pbs,1,40,243,,,98,2021-01-02 19:47:40,2021-01-02 19:49:18,,{g-01-c0022}
2890172,Job,28605245,0,Charge,hanmar,cge,cge,,batch,,pbs,1,40,104,,,34,2021-01-02 19:45:27,2021-01-02 19:46:01,,{g-01-c0022}
2890185,Job,28605273,0,Charge,hanmar,cge,cge,,batch,,pbs,1,40,60,,,33,2021-01-02 19:48:45,2021-01-02 19:49:18,,{g-01-c0022}
2890174,Job,28605246,0,Charge,hanmar,cge,cge,,batch,,pbs,1,40,110,,,33,2021-01-02 19:46:01,2021-01-02 19:46:34,,{g-01-c0022}
2890183,Job,28605261,0,Charge,hanmar,cge,cge,,batch,,pbs,1,40,137,,,66,2021-01-02 19:48:12,2021-01-02 19:49:18,,{g-01-c0022}
2890198,Job,28605283,0,Charge,hanmar,cge,cge,,batch,,pbs,1,40,1096,,,137,2021-01-02 19:49:18,2021-01-02 19:51:35,,{g-01-c0027}
2890194,Job,28604978,0,Charge,jonjen,ht2_leukngs,ht2_leukngs,,batch,,pbs,1,40,232200,,,5805,2021-01-02 18:13:44,2021-01-02 19:50:29,,{g-07-c0410}
2890177,Job,28605251,0,Charge,hanmar,cge,cge,,batch,,pbs,1,40,120,,,33,2021-01-02 19:46:34,2021-01-02 19:47:07,,{g-01-c0022}
2890176,Job,28605254,0,Charge,hanmar,cge,cge,,batch,,pbs,1,40,110,,,33,2021-01-02 19:46:01,2021-01-02 19:46:34,,{g-01-c0022}
2890169,Job,28605249,0,Charge,hanmar,cge,cge,,batch,,pbs,1,40,135,,,54,2021-01-02 19:44:33,2021-01-02 19:45:27,,{g-01-c0022}
2890191,Job,28605263,0,Charge,hanmar,cge,cge,,batch,,pbs,1,40,70,,,37,2021-01-02 19:49:18,2021-01-02 19:49:55,,{g-01-c0022}
2890181,Job,28605217,0,Charge,hanmar,cge,cge,,batch,,pbs,1,40,1920,,,552,2021-01-02 19:40:06,2021-01-02 19:49:18,,{g-01-c0022}
2890207,Job,28605291[0],0,Charge,hanmar,cge,cge,,batch,,pbs,1,40,10520,,,263,2021-01-02 19:50:29,2021-01-02 19:54:52,,{g-01-c0019}
2890190,Job,28605259,0,Charge,hanmar,cge,cge,,batch,,pbs,1,40,70,,,37,2021-01-02 19:49:18,2021-01-02 19:49:55,,{g-01-c0022}
2890199,Job,28605265,0,Charge,hanmar,cge,cge,,batch,,pbs,1,40,562,,,236,2021-01-02 19:48:12,2021-01-02 19:52:08,,{g-01-c0022}
2890168,Job,28605243,0,Charge,hanmar,cge,cge,,batch,,pbs,1,40,225,,,90,2021-01-02 19:43:57,2021-01-02 19:45:27,,{g-01-c0022}
2890201,Job,28605266,0,Charge,hanmar,cge,cge,,batch,,pbs,1,40,762,,,301,2021-01-02 19:48:12,2021-01-02 19:53:13,,{g-01-c0022}
2890200,Job,28605102,0,Charge,jonjen,ht2_leukngs,ht2_leukngs,,batch,,pbs,1,80,144280,,,3607,2021-01-02 18:53:06,2021-01-02 19:53:13,,{g-01-c0076}
2890202,Job,28605279,0,Charge,hanmar,cge,cge,,batch,,pbs,1,40,2340,,,268,2021-01-02 19:48:45,2021-01-02 19:53:13,,{g-01-c0027}
2890211,Job,28605310,0,Charge,hanmar,cge,cge,,batch,,pbs,1,40,69,,,33,2021-01-02 19:57:07,2021-01-02 19:57:40,,{g-01-c0022}
2890167,Job,28605242,0,Charge,hanmar,cge,cge,,batch,,pbs,1,40,225,,,90,2021-01-02 19:43:57,2021-01-02 19:45:27,,{g-01-c0022}
2890203,Job,28605270,0,Charge,hanmar,cge,cge,,batch,,pbs,1,40,795,,,301,2021-01-02 19:48:45,2021-01-02 19:53:46,,{g-01-c0022}
2890205,Job,28605091,0,Charge,jonjen,ht2_leukngs,ht2_leukngs,,batch,,pbs,1,40,190520,,,4763,2021-01-02 18:34:56,2021-01-02 19:54:19,,{g-09-c0567}
2890180,Job,28605150,0,Charge,hanmar,cge,cge,,batch,,pbs,1,40,60,,,33,2021-01-02 19:48:45,2021-01-02 19:49:18,,{g-01-c0022}
2890173,Job,28605250,0,Charge,hanmar,cge,cge,,batch,,pbs,1,40,104,,,34,2021-01-02 19:45:27,2021-01-02 19:46:01,,{g-01-c0022}
2890204,Job,28605286[0],0,Charge,hanmar,cge,cge,,batch,,pbs,1,40,9240,,,231,2021-01-02 19:49:55,2021-01-02 19:53:46,,{g-01-c0025}
2890189,Job,28605256,0,Charge,hanmar,cge,cge,,batch,,pbs,1,40,433,,,168,2021-01-02 19:47:07,2021-01-02 19:49:55,,{g-01-c0022}
2890257,Job,28605280,0,Charge,hanmar,cge,cge,,batch,,pbs,1,40,120,,,33,2021-01-02 20:11:47,2021-01-02 20:12:20,,{g-01-c0022}
2890250,Job,28605163,0,Charge,jonjen,ht2_leukngs,ht2_leukngs,,batch,,pbs,1,40,155040,,,3876,2021-01-02 19:04:56,2021-01-02 20:09:32,,{g-10-c0673}
2890259,Job,28605299,0,Charge,hanmar,cge,cge,,batch,,pbs,1,40,3364,,,1114,2021-01-02 19:54:19,2021-01-02 20:12:53,,{g-01-c0022}
2890237,Job,28605285,0,Charge,hanmar,cge,cge,,batch,,pbs,1,40,90,,,34,2021-01-02 20:01:45,2021-01-02 20:02:19,,{g-01-c0022}
2890220,Job,28605302,0,Charge,hanmar,cge,cge,,batch,,pbs,1,40,532,,,231,2021-01-02 19:56:01,2021-01-02 19:59:52,,{g-01-c0022}
2890219,Job,28605322,0,Charge,hanmar,cge,cge,,batch,,pbs,1,40,73,,,33,2021-01-02 19:58:46,2021-01-02 19:59:19,,{g-01-c0022}
